2.9843164827485813,5.819546696872249,75.9666569246984,45.04202607834548,93.7030960570955
2.9863531595995383,5.819932713255853,75.96599041977332,45.04184011205085,93.70186783016217
3.0002689582949387,5.822569944407509,75.96143552021519,45.040568339981164,93.69347686412863
3.037017846952515,5.829532137102346,75.94939905848737,45.03720028571205,93.67132650982
3.1065683500038235,5.842699910986831,75.92658774621314,45.03078797580306,93.629438943605
3.2179253618372305,5.863758854911982,75.88997948426533,45.02041762728123,93.56246552188914
3.379141849731796,5.894194502229094,75.83679443021978,45.005177420775084,93.46570756401522
3.5973121230366707,5.935282506719851,75.76447181930946,44.98412494358529,93.33515015551073
3.8785364554562536,5.988070496396587,75.67066037515269,44.95625798186862,93.16751295864087
4.227846313408538,6.053345425545443,75.55323278818024,44.920492710746025,92.96032237190487
4.6490805416961605,6.131576723037586,75.41033822480922,44.8756539954165,92.71200847664207
5.144705718602637,6.222821401044557,75.24051088325429,44.82048341191842,92.42202794280529
5.715578526210352,6.3265732461261095,75.04285647400307,44.753671538930895,92.09101045111927
6.360654263857439,6.441535527807434,74.81734079965993,44.673921730599425,91.72092139887509
7.076653248961632,6.565297192841815,74.56520328355309,44.58005247103274,91.31522810638243
7.857705213038391,6.693898638146356,74.28951067852248,44.47114393055904,90.87905119663445
8.69499997682624,6.821287440592535,73.99584928390685,44.346730860380816,90.41927849727138
9.576479385922596,6.938689030251157,73.69312511635661,44.20703798022122,89.94461738196138
10.48660919254269,7.033953050695156,73.39439927010761,44.0532454064318,89.46556484581974
11.406268875027873,7.090981323596661,73.11763168051283,43.887760942328605,88.99428440294362
12.312791529508731,7.089392282653398,72.88614697406393,43.714464560438664,88.54439540937258
13.180175431751294,7.004618755823328,72.72858411301974,43.53888038968497,88.130701348307
13.979475829690896,6.808654967474106,72.67806802628337,43.36822586030351,87.76890288998534
14.67937383524971,6.471644803980001,72.77037338823438,43.21128925031342,87.47534920947889
15.246913729354402,5.964418431802008,73.04096411575824,43.07809766754275,87.26686547795975
15.648404880866774,5.261931103376952,73.5209974604048,42.9793574412323,87.1606475968013
15.850501726798559,4.347352149755702,74.2326553342252,42.92567530998768,87.17414018030955
15.821502397233198,3.2163383236293672,75.18443982157314,42.92659685506539,87.32473072318899
15.532934924937402,1.8808666615071763,76.36724643171884,42.98952347925562,87.62903815771658
14.96151335421773,0.3719491859613249,77.7520234504334,43.11858939066031,88.10158867697855
14.091520677785317,-1.2593867137729289,79.28962130325722,43.31360036610507,88.7527834863697
12.917583612322213,-2.9433296787399246,80.91309856920863,43.569167025550584,89.5862712792877
11.447625474742575,-4.59503043040234,82.5423896985491,43.87421533789762,90.59610766937635
9.705528099805147,-6.120944182206975,84.09093217955485,44.21211674665239,91.76434552165587
7.732772662611976,-7.427508037983539,85.47360571622151,44.56170546955598,93.05985325963739
5.588206803632502,-8.431357323649234,86.61511704175905,44.8993626746957,94.43908527109461
3.3452745495058407,-9.069620352837195,87.45776397894096,45.20207742560083,95.84914715849601
1.0866255703808894,-9.30830755879603,87.96740576219747,45.45097088410233,97.23284957767406
-1.1031567808639606,-9.146813617893015,88.13658569052815,45.634383076823745,98.53475145573307
-3.1452778101220016,-8.617306380560134,87.98418361278127,45.74955186516055,99.70679551003055
-4.9732968811983875,-7.779097450239927,87.55165503714541,45.80231536792109,100.7122807897484
-6.5373713985326,-6.709414701220676,86.89662123795387,45.8049844122379,101.52754818254212
-7.805817813704268,-5.492749897946082,86.0850583920341,45.77316732239807,102.14153999885006
-8.764374434185777,-4.210915148067677,85.18345765493711,45.72255612925724,102.5539484166057
-9.413955068290672,-2.9353143567383913,84.25212445739763,45.66646596962358,102.77280486359334
-9.767712082187783,-1.7221152708727834,83.34038973080304,45.61447676166062,102.8121597958424
-9.848023279070384,-0.6103091422611349,82.4840589984843,45.57211908298526,102.6901708368134
-9.683749917149774,0.37780542245711846,81.70502134072545,45.5413154777718,102.42764021846337
-9.307894648383279,1.2343955431235651,81.01262943679389,45.52123609682392,102.04689750422422
